fecha,año,mes,dia,dia_semana,mes_hoja_original,codigo_grupo,nombre_grupo,codigo_linea,nombre_linea,codigo_producto,referencia_producto,descripcion_producto,unidad_medida,cantidad_vendida_diaria,valor_total_diario,peso_aplicado,evento_especial
2025-06-21,2025,6,21,Saturday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S 18 AÑOS,BOT,1,74769.58,1.65,
2025-06-22,2025,6,22,Sunday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S 18 AÑOS,BOT,0,32626.73,0.72,
2025-06-23,2025,6,23,Monday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S 18 AÑOS,BOT,0,28548.38,0.63,
2025-06-24,2025,6,24,Tuesday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S 18 AÑOS,BOT,0,28548.38,0.63,
2025-06-25,2025,6,25,Wednesday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S 18 AÑOS,BOT,0,48940.09,1.08,
2025-06-26,2025,6,26,Thursday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S 18 AÑOS,BOT,0,53018.43,1.17,
2025-06-27,2025,6,27,Friday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S 18 AÑOS,BOT,0,65253.45,1.44,
2025-06-28,2025,6,28,Saturday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S 18 AÑOS,BOT,0,61175.11,1.35,
2025-06-29,2025,6,29,Sunday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S 18 AÑOS,BOT,0,32626.73,0.72,
2025-06-30,2025,6,30,Monday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S 18 AÑOS,BOT,0,28548.38,0.63,
2025-06-01,2025,6,1,Sunday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,0,68714.8,0.88,
2025-06-02,2025,6,2,Monday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,0,60125.45,0.77,
2025-06-03,2025,6,3,Tuesday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,0,60125.45,0.77,
2025-06-04,2025,6,4,Wednesday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,0,103072.19,1.32,
2025-06-05,2025,6,5,Thursday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,1,111661.54,1.43,
2025-06-06,2025,6,6,Friday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,1,137429.59,1.76,
2025-06-07,2025,6,7,Saturday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,1,128840.24,1.65,
2025-06-08,2025,6,8,Sunday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,0,56221.2,0.72,
2025-06-09,2025,6,9,Monday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,0,49193.55,0.63,
2025-06-10,2025,6,10,Tuesday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,0,49193.55,0.63,
2025-06-11,2025,6,11,Wednesday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,0,84331.8,1.08,
2025-06-12,2025,6,12,Thursday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,0,91359.44,1.17,
2025-06-13,2025,6,13,Friday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,1,112442.39,1.44,
2025-06-14,2025,6,14,Saturday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,0,105414.74,1.35,
2025-06-15,2025,6,15,Sunday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,0,68714.8,0.88,
2025-06-16,2025,6,16,Monday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,0,60125.45,0.77,
2025-06-17,2025,6,17,Tuesday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,0,60125.45,0.77,
2025-06-18,2025,6,18,Wednesday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,0,103072.19,1.32,
2025-06-19,2025,6,19,Thursday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,1,111661.54,1.43,
2025-06-20,2025,6,20,Friday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,1,137429.59,1.76,
2025-06-21,2025,6,21,Saturday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,1,128840.24,1.65,
2025-06-22,2025,6,22,Sunday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,0,56221.2,0.72,
2025-06-23,2025,6,23,Monday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,0,49193.55,0.63,
2025-06-24,2025,6,24,Tuesday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,0,49193.55,0.63,
2025-06-25,2025,6,25,Wednesday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,0,84331.8,1.08,
2025-06-26,2025,6,26,Thursday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,0,91359.44,1.17,
2025-06-27,2025,6,27,Friday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,1,112442.39,1.44,
2025-06-28,2025,6,28,Saturday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,1,105414.74,1.35,
2025-06-29,2025,6,29,Sunday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,0,56221.2,0.72,
2025-06-30,2025,6,30,Monday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S DELUXE 750,BOT,0,49193.55,0.63,
2025-06-01,2025,6,1,Sunday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,0,17522.9,0.88,
2025-06-02,2025,6,2,Monday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,0,15332.54,0.77,
2025-06-03,2025,6,3,Tuesday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,0,15332.54,0.77,
2025-06-04,2025,6,4,Wednesday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,0,26284.35,1.32,
2025-06-05,2025,6,5,Thursday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,0,28474.71,1.43,
2025-06-06,2025,6,6,Friday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,1,35045.8,1.76,
2025-06-07,2025,6,7,Saturday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,0,32855.44,1.65,
2025-06-08,2025,6,8,Sunday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,0,14336.92,0.72,
2025-06-09,2025,6,9,Monday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,0,12544.8,0.63,
2025-06-10,2025,6,10,Tuesday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,0,12544.8,0.63,
2025-06-11,2025,6,11,Wednesday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,0,21505.38,1.08,
2025-06-12,2025,6,12,Thursday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,0,23297.49,1.17,
2025-06-13,2025,6,13,Friday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,0,28673.83,1.44,
2025-06-14,2025,6,14,Saturday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,0,26881.72,1.35,
2025-06-15,2025,6,15,Sunday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,0,17522.9,0.88,
2025-06-16,2025,6,16,Monday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,0,15332.54,0.77,
2025-06-17,2025,6,17,Tuesday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,0,15332.54,0.77,
2025-06-18,2025,6,18,Wednesday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,0,26284.35,1.32,
2025-06-19,2025,6,19,Thursday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,0,28474.71,1.43,
2025-06-20,2025,6,20,Friday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,1,35045.8,1.76,
2025-06-21,2025,6,21,Saturday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,0,32855.44,1.65,
2025-06-22,2025,6,22,Sunday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,0,14336.92,0.72,
2025-06-23,2025,6,23,Monday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,0,12544.8,0.63,
2025-06-24,2025,6,24,Tuesday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,0,12544.8,0.63,
2025-06-25,2025,6,25,Wednesday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,0,21505.38,1.08,
2025-06-26,2025,6,26,Thursday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,0,23297.49,1.17,
2025-06-27,2025,6,27,Friday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,0,28673.83,1.44,
2025-06-28,2025,6,28,Saturday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,0,26881.72,1.35,
2025-06-29,2025,6,29,Sunday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,0,14336.92,0.72,
2025-06-30,2025,6,30,Monday,JUNIO,9,LICORES,79,WHISKEY,,,BUCHANNAN'S MASTER,BOT,0,12544.8,0.63,
2025-06-01,2025,6,1,Sunday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 12 AÑOS,BOT,0,6408.38,0.88,
2025-06-02,2025,6,2,Monday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 12 AÑOS,BOT,0,5607.33,0.77,
2025-06-03,2025,6,3,Tuesday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 12 AÑOS,BOT,0,5607.33,0.77,
2025-06-04,2025,6,4,Wednesday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 12 AÑOS,BOT,0,9612.57,1.32,
2025-06-05,2025,6,5,Thursday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 12 AÑOS,BOT,0,10413.62,1.43,
2025-06-06,2025,6,6,Friday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 12 AÑOS,BOT,0,12816.76,1.76,
2025-06-07,2025,6,7,Saturday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 12 AÑOS,BOT,0,12015.72,1.65,
2025-06-08,2025,6,8,Sunday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 12 AÑOS,BOT,0,5243.22,0.72,
2025-06-09,2025,6,9,Monday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 12 AÑOS,BOT,0,4587.82,0.63,
2025-06-10,2025,6,10,Tuesday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 12 AÑOS,BOT,0,4587.82,0.63,
2025-06-11,2025,6,11,Wednesday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 12 AÑOS,BOT,0,7864.83,1.08,
2025-06-12,2025,6,12,Thursday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 12 AÑOS,BOT,0,8520.23,1.17,
2025-06-13,2025,6,13,Friday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 12 AÑOS,BOT,0,10486.44,1.44,
2025-06-14,2025,6,14,Saturday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 12 AÑOS,BOT,0,9831.04,1.35,
2025-06-15,2025,6,15,Sunday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 12 AÑOS,BOT,0,6408.38,0.88,
2025-06-16,2025,6,16,Monday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 12 AÑOS,BOT,0,5607.33,0.77,
2025-06-17,2025,6,17,Tuesday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 12 AÑOS,BOT,0,5607.33,0.77,
2025-06-18,2025,6,18,Wednesday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 12 AÑOS,BOT,0,9612.57,1.32,
2025-06-19,2025,6,19,Thursday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 12 AÑOS,BOT,0,10413.62,1.43,
2025-06-20,2025,6,20,Friday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 12 AÑOS,BOT,1,12816.76,1.76,
2025-06-21,2025,6,21,Saturday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 12 AÑOS,BOT,0,12015.72,1.65,
2025-06-22,2025,6,22,Sunday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 12 AÑOS,BOT,0,5243.22,0.72,
2025-06-23,2025,6,23,Monday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 12 AÑOS,BOT,0,4587.82,0.63,
2025-06-24,2025,6,24,Tuesday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 12 AÑOS,BOT,0,4587.82,0.63,
2025-06-25,2025,6,25,Wednesday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 12 AÑOS,BOT,0,7864.83,1.08,
2025-06-26,2025,6,26,Thursday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 12 AÑOS,BOT,0,8520.23,1.17,
2025-06-27,2025,6,27,Friday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 12 AÑOS,BOT,0,10486.44,1.44,
2025-06-28,2025,6,28,Saturday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 12 AÑOS,BOT,0,9831.04,1.35,
2025-06-29,2025,6,29,Sunday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 12 AÑOS,BOT,0,5243.22,0.72,
2025-06-30,2025,6,30,Monday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 12 AÑOS,BOT,0,4587.82,0.63,
2025-06-01,2025,6,1,Sunday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 15 AÑOS,BOT,0,9412.3,0.88,
2025-06-02,2025,6,2,Monday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 15 AÑOS,BOT,0,8235.76,0.77,
2025-06-03,2025,6,3,Tuesday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 15 AÑOS,BOT,0,8235.76,0.77,
2025-06-04,2025,6,4,Wednesday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 15 AÑOS,BOT,0,14118.45,1.32,
2025-06-05,2025,6,5,Thursday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 15 AÑOS,BOT,0,15294.99,1.43,
2025-06-06,2025,6,6,Friday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 15 AÑOS,BOT,0,18824.6,1.76,
2025-06-07,2025,6,7,Saturday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 15 AÑOS,BOT,0,17648.06,1.65,
2025-06-08,2025,6,8,Sunday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 15 AÑOS,BOT,0,7700.97,0.72,
2025-06-09,2025,6,9,Monday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 15 AÑOS,BOT,0,6738.35,0.63,
2025-06-10,2025,6,10,Tuesday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 15 AÑOS,BOT,0,6738.35,0.63,
2025-06-11,2025,6,11,Wednesday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 15 AÑOS,BOT,0,11551.46,1.08,
2025-06-12,2025,6,12,Thursday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 15 AÑOS,BOT,0,12514.08,1.17,
2025-06-13,2025,6,13,Friday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 15 AÑOS,BOT,0,15401.95,1.44,
2025-06-14,2025,6,14,Saturday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 15 AÑOS,BOT,0,14439.33,1.35,
2025-06-15,2025,6,15,Sunday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 15 AÑOS,BOT,0,9412.3,0.88,
2025-06-16,2025,6,16,Monday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 15 AÑOS,BOT,0,8235.76,0.77,
2025-06-17,2025,6,17,Tuesday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 15 AÑOS,BOT,0,8235.76,0.77,
2025-06-18,2025,6,18,Wednesday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 15 AÑOS,BOT,0,14118.45,1.32,
2025-06-19,2025,6,19,Thursday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 15 AÑOS,BOT,0,15294.99,1.43,
2025-06-20,2025,6,20,Friday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 15 AÑOS,BOT,1,18824.6,1.76,
2025-06-21,2025,6,21,Saturday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 15 AÑOS,BOT,0,17648.06,1.65,
2025-06-22,2025,6,22,Sunday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 15 AÑOS,BOT,0,7700.97,0.72,
2025-06-23,2025,6,23,Monday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 15 AÑOS,BOT,0,6738.35,0.63,
2025-06-24,2025,6,24,Tuesday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 15 AÑOS,BOT,0,6738.35,0.63,
2025-06-25,2025,6,25,Wednesday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 15 AÑOS,BOT,0,11551.46,1.08,
2025-06-26,2025,6,26,Thursday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 15 AÑOS,BOT,0,12514.08,1.17,
2025-06-27,2025,6,27,Friday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 15 AÑOS,BOT,0,15401.95,1.44,
2025-06-28,2025,6,28,Saturday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 15 AÑOS,BOT,0,14439.33,1.35,
2025-06-29,2025,6,29,Sunday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 15 AÑOS,BOT,0,7700.97,0.72,
2025-06-30,2025,6,30,Monday,JUNIO,9,LICORES,79,WHISKEY,,,GLENFIDDICH 15 AÑOS,BOT,0,6738.35,0.63,
2025-06-01,2025,6,1,Sunday,JUNIO,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,0,6107.99,0.88,
2025-06-02,2025,6,2,Monday,JUNIO,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,0,5344.5,0.77,
2025-06-03,2025,6,3,Tuesday,JUNIO,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,0,5344.5,0.77,
2025-06-04,2025,6,4,Wednesday,JUNIO,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,0,9161.99,1.32,
2025-06-05,2025,6,5,Thursday,JUNIO,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,0,9925.49,1.43,
2025-06-06,2025,6,6,Friday,JUNIO,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,0,12215.99,1.76,
2025-06-07,2025,6,7,Saturday,JUNIO,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,0,11452.49,1.65,
2025-06-08,2025,6,8,Sunday,JUNIO,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,0,4997.45,0.72,
2025-06-09,2025,6,9,Monday,JUNIO,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,0,4372.77,0.63,
2025-06-10,2025,6,10,Tuesday,JUNIO,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,0,4372.77,0.63,
2025-06-11,2025,6,11,Wednesday,JUNIO,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,0,7496.18,1.08,
2025-06-12,2025,6,12,Thursday,JUNIO,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,0,8120.86,1.17,
2025-06-13,2025,6,13,Friday,JUNIO,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,0,9994.9,1.44,
2025-06-14,2025,6,14,Saturday,JUNIO,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,0,9370.22,1.35,
2025-06-15,2025,6,15,Sunday,JUNIO,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,0,6107.99,0.88,
2025-06-16,2025,6,16,Monday,JUNIO,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,0,5344.5,0.77,
2025-06-17,2025,6,17,Tuesday,JUNIO,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,0,5344.5,0.77,
2025-06-18,2025,6,18,Wednesday,JUNIO,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,0,9161.99,1.32,
2025-06-19,2025,6,19,Thursday,JUNIO,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,0,9925.49,1.43,
2025-06-20,2025,6,20,Friday,JUNIO,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,1,12215.99,1.76,
2025-06-21,2025,6,21,Saturday,JUNIO,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,0,11452.49,1.65,
2025-06-22,2025,6,22,Sunday,JUNIO,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,0,4997.45,0.72,
2025-06-23,2025,6,23,Monday,JUNIO,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,0,4372.77,0.63,
2025-06-24,2025,6,24,Tuesday,JUNIO,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,0,4372.77,0.63,
2025-06-25,2025,6,25,Wednesday,JUNIO,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,0,7496.18,1.08,
2025-06-26,2025,6,26,Thursday,JUNIO,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,0,8120.86,1.17,
2025-06-27,2025,6,27,Friday,JUNIO,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,0,9994.9,1.44,
2025-06-28,2025,6,28,Saturday,JUNIO,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,0,9370.22,1.35,
2025-06-29,2025,6,29,Sunday,JUNIO,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,0,4997.45,0.72,
2025-06-30,2025,6,30,Monday,JUNIO,9,LICORES,79,WHISKEY,,,JW BLACK LABEL,BOT,0,4372.77,0.63,
2025-06-01,2025,6,1,Sunday,JUNIO,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S MASTER,BOT,0,4505.89,0.88,
2025-06-02,2025,6,2,Monday,JUNIO,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S MASTER,BOT,0,3942.65,0.77,
2025-06-03,2025,6,3,Tuesday,JUNIO,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S MASTER,BOT,0,3942.65,0.77,
2025-06-04,2025,6,4,Wednesday,JUNIO,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S MASTER,BOT,0,6758.83,1.32,
2025-06-05,2025,6,5,Thursday,JUNIO,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S MASTER,BOT,0,7322.07,1.43,
2025-06-06,2025,6,6,Friday,JUNIO,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S MASTER,BOT,0,9011.78,1.76,
2025-06-07,2025,6,7,Saturday,JUNIO,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S MASTER,BOT,0,8448.54,1.65,
2025-06-08,2025,6,8,Sunday,JUNIO,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S MASTER,BOT,0,3686.64,0.72,
2025-06-09,2025,6,9,Monday,JUNIO,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S MASTER,BOT,0,3225.81,0.63,
2025-06-10,2025,6,10,Tuesday,JUNIO,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S MASTER,BOT,0,3225.81,0.63,
2025-06-11,2025,6,11,Wednesday,JUNIO,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S MASTER,BOT,0,5529.95,1.08,
2025-06-12,2025,6,12,Thursday,JUNIO,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S MASTER,BOT,0,5990.78,1.17,
2025-06-13,2025,6,13,Friday,JUNIO,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S MASTER,BOT,0,7373.27,1.44,
2025-06-14,2025,6,14,Saturday,JUNIO,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S MASTER,BOT,0,6912.44,1.35,
2025-06-15,2025,6,15,Sunday,JUNIO,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S MASTER,BOT,0,4505.89,0.88,
2025-06-16,2025,6,16,Monday,JUNIO,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S MASTER,BOT,0,3942.65,0.77,
2025-06-17,2025,6,17,Tuesday,JUNIO,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S MASTER,BOT,0,3942.65,0.77,
2025-06-18,2025,6,18,Wednesday,JUNIO,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S MASTER,BOT,0,6758.83,1.32,
2025-06-19,2025,6,19,Thursday,JUNIO,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S MASTER,BOT,0,7322.07,1.43,
2025-06-20,2025,6,20,Friday,JUNIO,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S MASTER,BOT,1,9011.78,1.76,
2025-06-21,2025,6,21,Saturday,JUNIO,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S MASTER,BOT,0,8448.54,1.65,
2025-06-22,2025,6,22,Sunday,JUNIO,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S MASTER,BOT,0,3686.64,0.72,
2025-06-23,2025,6,23,Monday,JUNIO,9,LICORES,79,WHISKEY,,,MEDIA BUCHANNAN'S MASTER,BOT,0,3225.81,0.63,
